order_item_id,order_id,product_id,quantity,unit_price,line_total,customer_id,order_date,order_status,payment_method,product_name,category,gender,age,city,order_month
721,281,79,2,168000,336000,51,2026-04-29,refunded,bank_transfer,뷰티 상품 079,뷰티,F,27,대전,2026-04
722,282,45,2,62000,124000,40,2026-06-27,completed,card,패션 상품 045,패션,M,23,서울,2026-06
723,282,81,2,165000,330000,40,2026-06-27,completed,card,전자기기 상품 081,전자기기,M,23,서울,2026-06
724,282,53,5,188000,940000,40,2026-06-27,completed,card,생활용품 상품 053,생활용품,M,23,서울,2026-06
725,282,88,4,43000,172000,40,2026-06-27,completed,card,생활용품 상품 088,생활용품,M,23,서울,2026-06
726,283,12,1,175000,175000,127,2026-07-27,refunded,naver_pay,식품 상품 012,식품,F,22,대구,2026-07
727,283,18,1,109000,109000,127,2026-07-27,refunded,naver_pay,스포츠 상품 018,스포츠,F,22,대구,2026-07
728,284,45,4,62000,248000,149,2026-04-19,refunded,naver_pay,패션 상품 045,패션,M,20,부산,2026-04
729,284,41,2,163000,326000,149,2026-04-19,refunded,naver_pay,스포츠 상품 041,스포츠,M,20,부산,2026-04
730,284,32,3,172000,516000,149,2026-04-19,refunded,naver_pay,도서 상품 032,도서,M,20,부산,2026-04
731,284,83,1,24000,24000,149,2026-04-19,refunded,naver_pay,전자기기 상품 083,전자기기,M,20,부산,2026-04
732,285,71,5,161000,805000,83,2026-09-02,completed,kakao_pay,전자기기 상품 071,전자기기,F,22,수원,2026-09
733,285,77,5,71000,355000,83,2026-09-02,completed,kakao_pay,전자기기 상품 077,전자기기,F,22,수원,2026-09
734,286,100,1,102000,102000,113,2025-12-31,cancelled,card,도서 상품 100,도서,M,57,성남,2025-12
735,286,85,3,74000,222000,113,2025-12-31,cancelled,card,생활용품 상품 085,생활용품,M,57,성남,2025-12
736,286,27,5,145000,725000,113,2025-12-31,cancelled,card,전자기기 상품 027,전자기기,M,57,성남,2025-12
737,287,96,4,112000,448000,114,2026-02-27,completed,kakao_pay,생활용품 상품 096,생활용품,F,60,성남,2026-02
738,287,38,1,173000,173000,114,2026-02-27,completed,kakao_pay,생활용품 상품 038,생활용품,F,60,성남,2026-02
739,288,64,4,147000,588000,15,2025-10-28,refunded,kakao_pay,식품 상품 064,식품,M,69,서울,2025-10
740,288,15,2,36000,72000,15,2025-10-28,refunded,kakao_pay,뷰티 상품 015,뷰티,M,69,서울,2025-10
741,289,82,5,75000,375000,19,2026-03-11,cancelled,kakao_pay,생활용품 상품 082,생활용품,M,54,인천,2026-03
742,289,10,5,55000,275000,19,2026-03-11,cancelled,kakao_pay,스포츠 상품 010,스포츠,M,54,인천,2026-03
743,289,2,3,34000,102000,19,2026-03-11,cancelled,kakao_pay,도서 상품 002,도서,M,54,인천,2026-03
744,289,41,2,163000,326000,19,2026-03-11,cancelled,kakao_pay,스포츠 상품 041,스포츠,M,54,인천,2026-03
745,290,73,4,114000,456000,116,2026-06-04,completed,card,도서 상품 073,도서,F,34,부산,2026-06
746,290,47,5,11000,55000,116,2026-06-04,completed,card,생활용품 상품 047,생활용품,F,34,부산,2026-06
747,290,88,2,43000,86000,116,2026-06-04,completed,card,생활용품 상품 088,생활용품,F,34,부산,2026-06
748,290,98,4,10000,40000,116,2026-06-04,completed,card,스포츠 상품 098,스포츠,F,34,부산,2026-06
749,291,3,5,152000,760000,95,2026-01-06,completed,kakao_pay,전자기기 상품 003,전자기기,M,50,성남,2026-01
750,292,2,3,34000,102000,24,2026-06-08,cancelled,naver_pay,도서 상품 002,도서,F,41,대전,2026-06
751,293,6,1,5000,5000,149,2026-02-13,cancelled,card,전자기기 상품 006,전자기기,M,20,부산,2026-02
752,293,51,5,111000,555000,149,2026-02-13,cancelled,card,전자기기 상품 051,전자기기,M,20,부산,2026-02
753,294,81,5,165000,825000,147,2025-12-24,completed,bank_transfer,전자기기 상품 081,전자기기,M,19,부산,2025-12
754,294,99,4,200000,800000,147,2025-12-24,completed,bank_transfer,뷰티 상품 099,뷰티,M,19,부산,2025-12
755,294,55,4,107000,428000,147,2025-12-24,completed,bank_transfer,전자기기 상품 055,전자기기,M,19,부산,2025-12
756,295,82,5,75000,375000,122,2026-03-23,completed,bank_transfer,생활용품 상품 082,생활용품,F,58,울산,2026-03
757,296,36,1,126000,126000,116,2026-04-07,completed,card,도서 상품 036,도서,F,34,부산,2026-04
758,296,40,1,174000,174000,116,2026-04-07,completed,card,도서 상품 040,도서,F,34,부산,2026-04
759,297,20,5,80000,400000,22,2026-03-20,completed,bank_transfer,스포츠 상품 020,스포츠,F,42,광주,2026-03
760,297,42,4,28000,112000,22,2026-03-20,completed,bank_transfer,패션 상품 042,패션,F,42,광주,2026-03
761,298,40,4,174000,696000,64,2026-02-27,cancelled,naver_pay,도서 상품 040,도서,M,51,수원,2026-02
762,299,8,2,189000,378000,135,2025-10-11,completed,bank_transfer,스포츠 상품 008,스포츠,F,28,대구,2025-10
763,299,12,4,175000,700000,135,2025-10-11,completed,bank_transfer,식품 상품 012,식품,F,28,대구,2025-10
764,300,59,5,32000,160000,96,2026-04-30,cancelled,kakao_pay,뷰티 상품 059,뷰티,F,21,성남,2026-04
